timestamp,open,high,low,close,volume,session,minutes_from_open,bar_number,atr,opening_high,opening_low,opening_open,opening_close,opening_end,opening_count,opening_range,opening_body_fraction,atr_fraction,opening_direction,is_manipulation_session,daily_context_valid,daily_context_side,daily_context_level,daily_context_kind,daily_context_breakout_session,daily_context_distance,daily_context_distance_atr,daily_context_tolerance,range,body,body_safe,upper_wick,lower_wick,close_location
2024-12-30 10:35:00-05:00,89.13000000000007,91.0,88.0,90.0,1000,2024-12-30,65,13,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.8699999999999335,0.8699999999999335,1.0,1.1300000000000665,0.6666666666666666
2024-12-30 10:40:00-05:00,89.14000000000007,91.0,88.0,90.0,1000,2024-12-30,70,14,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.8599999999999284,0.8599999999999284,1.0,1.1400000000000716,0.6666666666666666
2024-12-30 10:45:00-05:00,89.15000000000008,91.0,88.0,90.0,1000,2024-12-30,75,15,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.8499999999999233,0.8499999999999233,1.0,1.1500000000000767,0.6666666666666666
2024-12-30 10:50:00-05:00,89.16000000000008,91.0,88.0,90.0,1000,2024-12-30,80,16,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.8399999999999181,0.8399999999999181,1.0,1.1600000000000819,0.6666666666666666
2024-12-30 10:55:00-05:00,89.17000000000009,91.0,88.0,90.0,1000,2024-12-30,85,17,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.829999999999913,0.829999999999913,1.0,1.170000000000087,0.6666666666666666
2024-12-30 11:00:00-05:00,89.18000000000009,91.0,88.0,90.0,1000,2024-12-30,90,18,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.8199999999999079,0.8199999999999079,1.0,1.180000000000092,0.6666666666666666
2024-12-30 11:05:00-05:00,89.1900000000001,91.0,88.0,90.0,1000,2024-12-30,95,19,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.8099999999999028,0.8099999999999028,1.0,1.1900000000000972,0.6666666666666666
2024-12-30 11:10:00-05:00,89.2000000000001,91.0,88.0,90.0,1000,2024-12-30,100,20,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.7999999999998977,0.7999999999998977,1.0,1.2000000000001023,0.6666666666666666
2024-12-30 11:15:00-05:00,89.21000000000011,91.0,88.0,90.0,1000,2024-12-30,105,21,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.7899999999998926,0.7899999999998926,1.0,1.2100000000001074,0.6666666666666666
2024-12-30 11:20:00-05:00,89.22000000000011,91.0,88.0,90.0,1000,2024-12-30,110,22,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.7799999999998875,0.7799999999998875,1.0,1.2200000000001125,0.6666666666666666
2024-12-30 11:25:00-05:00,89.23000000000012,91.0,88.0,90.0,1000,2024-12-30,115,23,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.7699999999998823,0.7699999999998823,1.0,1.2300000000001177,0.6666666666666666
2024-12-30 11:30:00-05:00,89.24000000000012,91.0,88.0,90.0,1000,2024-12-30,120,24,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.7599999999998772,0.7599999999998772,1.0,1.2400000000001228,0.6666666666666666
2024-12-30 11:35:00-05:00,89.25000000000013,91.0,88.0,90.0,1000,2024-12-30,125,25,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.7499999999998721,0.7499999999998721,1.0,1.250000000000128,0.6666666666666666
2024-12-30 11:40:00-05:00,89.26000000000013,91.0,88.0,90.0,1000,2024-12-30,130,26,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.739999999999867,0.739999999999867,1.0,1.260000000000133,0.6666666666666666
2024-12-30 11:45:00-05:00,89.27000000000014,91.0,88.0,90.0,1000,2024-12-30,135,27,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.7299999999998619,0.7299999999998619,1.0,1.2700000000001381,0.6666666666666666
2024-12-30 11:50:00-05:00,89.28000000000014,91.0,88.0,90.0,1000,2024-12-30,140,28,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.7199999999998568,0.7199999999998568,1.0,1.2800000000001432,0.6666666666666666
2024-12-30 11:55:00-05:00,89.29000000000015,91.0,88.0,90.0,1000,2024-12-30,145,29,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.7099999999998516,0.7099999999998516,1.0,1.2900000000001484,0.6666666666666666
2024-12-30 12:00:00-05:00,89.30000000000015,91.0,88.0,90.0,1000,2024-12-30,150,30,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.6999999999998465,0.6999999999998465,1.0,1.3000000000001535,0.6666666666666666
2024-12-30 12:05:00-05:00,89.31000000000016,91.0,88.0,90.0,1000,2024-12-30,155,31,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.6899999999998414,0.6899999999998414,1.0,1.3100000000001586,0.6666666666666666
2024-12-30 12:10:00-05:00,89.32000000000016,91.0,88.0,90.0,1000,2024-12-30,160,32,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.6799999999998363,0.6799999999998363,1.0,1.3200000000001637,0.6666666666666666
2024-12-30 12:15:00-05:00,89.33000000000017,91.0,88.0,90.0,1000,2024-12-30,165,33,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.6699999999998312,0.6699999999998312,1.0,1.3300000000001688,0.6666666666666666
2024-12-30 12:20:00-05:00,89.34000000000017,91.0,88.0,90.0,1000,2024-12-30,170,34,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.6599999999998261,0.6599999999998261,1.0,1.340000000000174,0.6666666666666666
2024-12-30 12:25:00-05:00,89.35000000000018,91.0,88.0,90.0,1000,2024-12-30,175,35,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.6499999999998209,0.6499999999998209,1.0,1.350000000000179,0.6666666666666666
2024-12-30 12:30:00-05:00,89.36000000000018,91.0,88.0,90.0,1000,2024-12-30,180,36,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.6399999999998158,0.6399999999998158,1.0,1.3600000000001842,0.6666666666666666
2024-12-30 12:35:00-05:00,89.37000000000019,91.0,88.0,90.0,1000,2024-12-30,185,37,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.6299999999998107,0.6299999999998107,1.0,1.3700000000001893,0.6666666666666666
2024-12-30 12:40:00-05:00,89.3800000000002,91.0,88.0,90.0,1000,2024-12-30,190,38,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.6199999999998056,0.6199999999998056,1.0,1.3800000000001944,0.6666666666666666
2024-12-30 12:45:00-05:00,89.3900000000002,91.0,88.0,90.0,1000,2024-12-30,195,39,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.6099999999998005,0.6099999999998005,1.0,1.3900000000001995,0.6666666666666666
2024-12-30 12:50:00-05:00,89.4000000000002,91.0,88.0,90.0,1000,2024-12-30,200,40,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.5999999999997954,0.5999999999997954,1.0,1.4000000000002046,0.6666666666666666
2024-12-30 12:55:00-05:00,89.41000000000021,91.0,88.0,90.0,1000,2024-12-30,205,41,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.5899999999997902,0.5899999999997902,1.0,1.4100000000002098,0.6666666666666666
2024-12-30 13:00:00-05:00,89.42000000000021,91.0,88.0,90.0,1000,2024-12-30,210,42,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.5799999999997851,0.5799999999997851,1.0,1.4200000000002149,0.6666666666666666
2024-12-30 13:05:00-05:00,89.43000000000022,91.0,88.0,90.0,1000,2024-12-30,215,43,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.56999999999978,0.56999999999978,1.0,1.43000000000022,0.6666666666666666
2024-12-30 13:10:00-05:00,89.44000000000023,91.0,88.0,90.0,1000,2024-12-30,220,44,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.5599999999997749,0.5599999999997749,1.0,1.440000000000225,0.6666666666666666
2024-12-30 13:15:00-05:00,89.45000000000023,91.0,88.0,90.0,1000,2024-12-30,225,45,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.5499999999997698,0.5499999999997698,1.0,1.4500000000002302,0.6666666666666666
2024-12-30 13:20:00-05:00,89.46000000000024,91.0,88.0,90.0,1000,2024-12-30,230,46,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.5399999999997647,0.5399999999997647,1.0,1.4600000000002353,0.6666666666666666
2024-12-30 13:25:00-05:00,89.47000000000024,91.0,88.0,90.0,1000,2024-12-30,235,47,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.5299999999997596,0.5299999999997596,1.0,1.4700000000002404,0.6666666666666666
2024-12-30 13:30:00-05:00,89.48000000000025,91.0,88.0,90.0,1000,2024-12-30,240,48,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.5199999999997544,0.5199999999997544,1.0,1.4800000000002456,0.6666666666666666
2024-12-30 13:35:00-05:00,89.49000000000025,91.0,88.0,90.0,1000,2024-12-30,245,49,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.5099999999997493,0.5099999999997493,1.0,1.4900000000002507,0.6666666666666666
2024-12-30 13:40:00-05:00,89.50000000000026,91.0,88.0,90.0,1000,2024-12-30,250,50,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.4999999999997442,0.4999999999997442,1.0,1.5000000000002558,0.6666666666666666
2024-12-30 13:45:00-05:00,89.51000000000026,91.0,88.0,90.0,1000,2024-12-30,255,51,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.4899999999997391,0.4899999999997391,1.0,1.510000000000261,0.6666666666666666
2024-12-30 13:50:00-05:00,89.52000000000027,91.0,88.0,90.0,1000,2024-12-30,260,52,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.479999999999734,0.479999999999734,1.0,1.520000000000266,0.6666666666666666
2024-12-30 13:55:00-05:00,89.53000000000027,91.0,88.0,90.0,1000,2024-12-30,265,53,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.46999999999972886,0.46999999999972886,1.0,1.5300000000002711,0.6666666666666666
2024-12-30 14:00:00-05:00,89.54000000000028,91.0,88.0,90.0,1000,2024-12-30,270,54,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.45999999999972374,0.45999999999972374,1.0,1.5400000000002763,0.6666666666666666
2024-12-30 14:05:00-05:00,89.55000000000028,91.0,88.0,90.0,1000,2024-12-30,275,55,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.4499999999997186,0.4499999999997186,1.0,1.5500000000002814,0.6666666666666666
2024-12-30 14:10:00-05:00,89.56000000000029,91.0,88.0,90.0,1000,2024-12-30,280,56,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.4399999999997135,0.4399999999997135,1.0,1.5600000000002865,0.6666666666666666
2024-12-30 14:15:00-05:00,89.57000000000029,91.0,88.0,90.0,1000,2024-12-30,285,57,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.4299999999997084,0.4299999999997084,1.0,1.5700000000002916,0.6666666666666666
2024-12-30 14:20:00-05:00,89.5800000000003,91.0,88.0,90.0,1000,2024-12-30,290,58,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.4199999999997033,0.4199999999997033,1.0,1.5800000000002967,0.6666666666666666
2024-12-30 14:25:00-05:00,89.5900000000003,91.0,88.0,90.0,1000,2024-12-30,295,59,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.40999999999969816,0.40999999999969816,1.0,1.5900000000003018,0.6666666666666666
2024-12-30 14:30:00-05:00,89.6000000000003,91.0,88.0,90.0,1000,2024-12-30,300,60,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.39999999999969305,0.39999999999969305,1.0,1.600000000000307,0.6666666666666666
2024-12-30 14:35:00-05:00,89.61000000000031,91.0,88.0,90.0,1000,2024-12-30,305,61,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.38999999999968793,0.38999999999968793,1.0,1.610000000000312,0.6666666666666666
2024-12-30 14:40:00-05:00,89.62000000000032,91.0,88.0,90.0,1000,2024-12-30,310,62,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.3799999999996828,0.3799999999996828,1.0,1.6200000000003172,0.6666666666666666
2024-12-30 14:45:00-05:00,89.63000000000032,91.0,88.0,90.0,1000,2024-12-30,315,63,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.3699999999996777,0.3699999999996777,1.0,1.6300000000003223,0.6666666666666666
2024-12-30 14:50:00-05:00,89.64000000000033,91.0,88.0,90.0,1000,2024-12-30,320,64,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.3599999999996726,0.3599999999996726,1.0,1.6400000000003274,0.6666666666666666
2024-12-30 14:55:00-05:00,89.65000000000033,91.0,88.0,90.0,1000,2024-12-30,325,65,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.34999999999966747,0.34999999999966747,1.0,1.6500000000003325,0.6666666666666666
2024-12-30 15:00:00-05:00,89.66000000000034,91.0,88.0,90.0,1000,2024-12-30,330,66,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.33999999999966235,0.33999999999966235,1.0,1.6600000000003376,0.6666666666666666
2024-12-30 15:05:00-05:00,89.67000000000034,91.0,88.0,90.0,1000,2024-12-30,335,67,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.32999999999965723,0.32999999999965723,1.0,1.6700000000003428,0.6666666666666666
2024-12-30 15:10:00-05:00,89.68000000000035,91.0,88.0,90.0,1000,2024-12-30,340,68,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.3199999999996521,0.3199999999996521,1.0,1.6800000000003479,0.6666666666666666
2024-12-30 15:15:00-05:00,89.69000000000035,91.0,88.0,90.0,1000,2024-12-30,345,69,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.309999999999647,0.309999999999647,1.0,1.690000000000353,0.6666666666666666
2024-12-30 15:20:00-05:00,89.70000000000036,91.0,88.0,90.0,1000,2024-12-30,350,70,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.2999999999996419,0.2999999999996419,1.0,1.7000000000003581,0.6666666666666666
2024-12-30 15:25:00-05:00,89.71000000000036,91.0,88.0,90.0,1000,2024-12-30,355,71,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.28999999999963677,0.28999999999963677,1.0,1.7100000000003632,0.6666666666666666
2024-12-30 15:30:00-05:00,89.72000000000037,91.0,88.0,90.0,1000,2024-12-30,360,72,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.27999999999963165,0.27999999999963165,1.0,1.7200000000003683,0.6666666666666666
2024-12-30 15:35:00-05:00,89.73000000000037,91.0,88.0,90.0,1000,2024-12-30,365,73,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.26999999999962654,0.26999999999962654,1.0,1.7300000000003735,0.6666666666666666
2024-12-30 15:40:00-05:00,89.74000000000038,91.0,88.0,90.0,1000,2024-12-30,370,74,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.2599999999996214,0.2599999999996214,1.0,1.7400000000003786,0.6666666666666666
2024-12-30 15:45:00-05:00,89.75000000000038,91.0,88.0,90.0,1000,2024-12-30,375,75,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.2499999999996163,0.2499999999996163,1.0,1.7500000000003837,0.6666666666666666
2024-12-30 15:50:00-05:00,89.76000000000039,91.0,88.0,90.0,1000,2024-12-30,380,76,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.2399999999996112,0.2399999999996112,1.0,1.7600000000003888,0.6666666666666666
2024-12-30 15:55:00-05:00,89.7700000000004,91.0,88.0,90.0,1000,2024-12-30,385,77,,91.0,88.0,89.0,90.0,2024-12-30 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.22999999999960608,0.22999999999960608,1.0,1.770000000000394,0.6666666666666666
2024-12-31 09:30:00-05:00,89.0,91.0,88.0,90.0,1000,2024-12-31,0,0,,91.0,88.0,89.0,90.0,2024-12-31 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,1.0,1.0,1.0,1.0,0.6666666666666666
2024-12-31 09:35:00-05:00,89.01,91.0,88.0,90.0,1000,2024-12-31,5,1,,91.0,88.0,89.0,90.0,2024-12-31 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.9899999999999949,0.9899999999999949,1.0,1.0100000000000051,0.6666666666666666
2024-12-31 09:40:00-05:00,89.02000000000001,91.0,88.0,90.0,1000,2024-12-31,10,2,,91.0,88.0,89.0,90.0,2024-12-31 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.9799999999999898,0.9799999999999898,1.0,1.0200000000000102,0.6666666666666666
2024-12-31 09:45:00-05:00,89.03000000000002,91.0,88.0,90.0,1000,2024-12-31,15,3,,91.0,88.0,89.0,90.0,2024-12-31 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.9699999999999847,0.9699999999999847,1.0,1.0300000000000153,0.6666666666666666
2024-12-31 09:50:00-05:00,89.04000000000002,91.0,88.0,90.0,1000,2024-12-31,20,4,,91.0,88.0,89.0,90.0,2024-12-31 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.9599999999999795,0.9599999999999795,1.0,1.0400000000000205,0.6666666666666666
2024-12-31 09:55:00-05:00,89.05000000000003,91.0,88.0,90.0,1000,2024-12-31,25,5,,91.0,88.0,89.0,90.0,2024-12-31 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.9499999999999744,0.9499999999999744,1.0,1.0500000000000256,0.6666666666666666
2024-12-31 10:00:00-05:00,89.06000000000003,91.0,88.0,90.0,1000,2024-12-31,30,6,,91.0,88.0,89.0,90.0,2024-12-31 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.9399999999999693,0.9399999999999693,1.0,1.0600000000000307,0.6666666666666666
2024-12-31 10:05:00-05:00,89.07000000000004,91.0,88.0,90.0,1000,2024-12-31,35,7,,91.0,88.0,89.0,90.0,2024-12-31 09:40:00-05:00,3,3.0,0.3333333333333333,,up,False,False,,,,,,,,3.0,0.9299999999999642,0.9299999999999642,1.0,1.0700000000000358,0.6666666666666666
